sum,max,min
1.340266919,0.373357,-0.377102
1.73625003,0.302494,-0.196098
0.18646828,0.267071,-0.2426
-0.5545739,0.438358,-0.297081
1.60924326,0.392776,-0.322783
0.3984876,0.273062,-0.271256
-0.415736218,0.27259,-0.339626
2.06765882,0.358108,-0.151456
1.69485442,0.418366,-0.192758
1.08722937,0.37081,-0.219259
0.42463725,0.242512,-0.311487
2.02713188,0.296813,-0.231998
0.93179536,0.348098,-0.14215
1.39110036,0.289145,-0.316914
0.33085116,0.336782,-0.20246
1.970893196,0.383502,-0.268324
0.18338394,0.290939,-0.202125
1.90233267,0.454911,-0.30029
1.36927917,0.305243,-0.327057
1.49062441,0.39491,-0.3343
0.5565616,0.215515,-0.242622
1.60715484,0.315858,-0.336343
0.2805063,0.237821,-0.246864
0.79505594,0.367113,-0.360675
1.0543675,0.239321,-0.268583
0.77981599,0.310516,-0.250913
0.3179991,0.301613,-0.250404
0.47900025,0.339904,-0.273275
0.16574445,0.343962,-0.230983
-1.43213335,0.201076,-0.340436
0.79175995,0.34983,-0.251676
-0.2399401,0.233074,-0.26564
0.439585404,0.409219,-0.367173
-0.80589631,0.260341,-0.222104
0.418038245,0.19865,-0.267965
1.04990767,0.441257,-0.246759
1.8218052,0.256805,-0.240876
-0.84869865,0.277953,-0.334619
1.3158869,0.279846,-0.235503
0.51026814,0.309948,-0.274422
0.19501583,0.389792,-0.251095
-0.35384845,0.258462,-0.334078
0.26020978,0.427941,-0.257363
0.86865585,0.277082,-0.332425
0.1616561,0.332855,-0.258104
1.42990956,0.369309,-0.19472
0.0417344,0.277976,-0.385278
-0.13368391,0.279909,-0.343071
-0.23092187,0.251254,-0.301802
-0.88187087,0.287349,-0.29969
0.45006804,0.31457,-0.254571
0.19957534,0.245828,-0.254662
1.68755366,0.364438,-0.200373
0.18638617,0.317237,-0.414673
0.72468168,0.390639,-0.199194
-0.18694434,0.318329,-0.328728
-0.278936857,0.20464,-0.23654
1.2395098,0.246068,-0.183934
0.09185014,0.192404,-0.223405
-0.770042502,0.278368,-0.314059
0.885811954,0.266165,-0.333775
1.56822082,0.273831,-0.195554
0.8128562,0.303467,-0.180877
-0.1740096,0.355342,-0.253825
0.21909022,0.33066,-0.263708
0.82432839,0.3701,-0.210189
-0.01676006,0.244225,-0.292626
2.2994837,0.367185,-0.0828518
-0.23630302,0.220417,-0.403157
1.0078517,0.198672,-0.147561
0.551260176,0.372246,-0.276685
0.7499376,0.353599,-0.287463
1.5061112,0.355094,-0.223999
0.3470736,0.208277,-0.293755
0.40358392,0.319092,-0.248018
2.02446293,0.265704,-0.157737
0.8305942,0.313807,-0.173313
1.165592634,0.338188,-0.278568
0.2162598,0.346182,-0.318646
0.1525308,0.258222,-0.258567
-0.10712815,0.230748,-0.259441
0.1924976,0.309593,-0.248131
-0.60791462,0.26915,-0.247126
0.70389956,0.464756,-0.243242
1.02423244,0.374984,-0.254614
0.555868921,0.304283,-0.180568
2.05940174,0.266189,-0.171228
1.313217611,0.432247,-0.187133
1.30151013,0.341096,-0.18552
2.0600106,0.391368,-0.145425
2.63393,0.327833,-0.141758
0.8530172,0.26831,-0.37845
1.921587789,0.323448,-0.361802
0.7113917,0.290516,-0.258366
1.01277613,0.382985,-0.33599
1.54466028,0.334541,-0.238889
1.14576883,0.400232,-0.236042
0.45011823,0.2765,-0.183447
0.81228662,0.360485,-0.248791
1.86042082,0.434174,-0.219612
0.54853121,0.273133,-0.216252
-0.68832971,0.300259,-0.274955
-0.02240057,0.208737,-0.234075
0.68641117,0.310863,-0.254286
0.929785161,0.289753,-0.297465
1.80075472,0.306832,-0.238083
1.455176598,0.36415,-0.219615
0.65481154,0.342732,-0.400265
1.97438149,0.381621,-0.178948
0.48872869,0.449028,-0.220825
1.0170569,0.32658,-0.236981
1.072861622,0.319801,-0.238996
1.0041452,0.321556,-0.290372
-0.13085229,0.233549,-0.32164
1.47133478,0.406137,-0.288235
-0.1795582,0.247694,-0.289059
0.9447016,0.271779,-0.365933
0.97625147,0.263125,-0.231168
0.75298576,0.407673,-0.301215
1.696343569,0.271894,-0.136797
0.7277119,0.332667,-0.366511
0.81336265,0.308207,-0.256618
2.0399576,0.347289,-0.238844
2.0370582,0.274223,-0.181767
1.05028887,0.443395,-0.307374
0.41544264,0.205124,-0.308959
1.0237241,0.316441,-0.243276
1.86354421,0.333655,-0.285807
-0.40168784,0.355017,-0.262961
1.5832873,0.344858,-0.224431
2.59042089,0.374928,-0.175838
2.2272547,0.354476,-0.174512
0.90607237,0.454491,-0.256592
0.6360302,0.272362,-0.259407
0.80889161,0.313576,-0.175887
0.6311492,0.255633,-0.161051
0.37356651,0.332002,-0.311166
0.8560926,0.309785,-0.178649
1.3003694,0.378493,-0.374975
2.02142405,0.415364,-0.151014
1.0224432,0.273078,-0.195296
1.61668956,0.419196,-0.297927
1.24639664,0.357763,-0.217546
0.851347,0.242997,-0.28148
0.112752,0.280783,-0.305598
1.50088203,0.276896,-0.13273
1.13561715,0.343699,-0.266408
3.0206814,0.298277,-0.0925584
1.8576182,0.282585,-0.164069
1.31453405,0.326613,-0.16467
2.142745023,0.357315,-0.239673
0.60107331,0.510866,-0.235182
2.477032226,0.354109,-0.187031
1.11360026,0.268798,-0.240858
0.99417668,0.317371,-0.292182
1.67123707,0.337856,-0.328635
1.390386,0.276461,-0.288487
0.2993758,0.25574,-0.346237
2.11006084,0.489846,-0.165001
2.53522397,0.372271,-0.234317
0.354287,0.306722,-0.33545
1.9925851,0.419823,-0.163239
2.2478883,0.367951,-0.125628
-0.1128594,0.293241,-0.352378
0.45561023,0.292884,-0.281032
1.13888463,0.37475,-0.226508
1.151341023,0.362723,-0.234197
1.4484796,0.324638,-0.308315
1.50192089,0.308296,-0.344677
0.86504014,0.411831,-0.210153
0.45215595,0.365443,-0.272698
0.4934395,0.363995,-0.244965
-0.05061465,0.250051,-0.285041
0.9425037,0.335786,-0.22561
-0.7842585,0.30559,-0.274419
1.0160643,0.25828,-0.211191
1.15644139,0.264595,-0.148306
0.693657,0.27332,-0.267272
0.4675739,0.308141,-0.301866
0.31466975,0.30848,-0.279882
0.33865048,0.262521,-0.382712
0.670216659,0.303314,-0.38098
-0.02106894,0.245738,-0.323684
0.970678701,0.285607,-0.289475
-0.67231221,0.381627,-0.255894
0.1479588,0.384408,-0.429264
0.42146683,0.163095,-0.214173
0.8377667,0.377879,-0.273955
0.30797803,0.351642,-0.291077
1.79557255,0.399666,-0.192779
1.05991015,0.30657,-0.214804
1.1847196,0.284588,-0.270764
1.41334354,0.424123,-0.201181
-0.3095699,0.237851,-0.258405
0.36090566,0.327986,-0.212271
-0.913901972,0.321291,-0.302631
-0.63379833,0.188462,-0.262074
1.7576034,0.310769,-0.212013
-0.73756286,0.210753,-0.326658
0.82748537364,0.316176,-0.311865
-0.15881732,0.363837,-0.342833
0.31400911,0.449551,-0.284923
1.00305099,0.371915,-0.264728
0.45502923,0.209579,-0.279415
1.6591415,0.32221,-0.303368
0.99547967,0.323071,-0.321682
-0.02814803,0.282002,-0.255425
0.82342197,0.30554,-0.26555
0.26689964,0.320715,-0.242827
0.661319038,0.348332,-0.255475
0.15985108,0.291803,-0.244682
1.9464945,0.422708,-0.198156
0.9251959,0.396521,-0.302482
1.11195522,0.26592,-0.244726
-0.39827586,0.186936,-0.385251
0.47688789,0.253704,-0.262251
1.0191016,0.438439,-0.230032
1.02939123,0.350755,-0.276661
1.866080136,0.281619,-0.212496
1.61942017,0.270004,-0.255445
1.49375865,0.423923,-0.231894
-0.70499603,0.243847,-0.443139
1.3900528,0.388725,-0.188846
1.6100641,0.421219,-0.239124
0.9207445,0.298255,-0.261065
0.79669778,0.299248,-0.222035
-0.49322717,0.305683,-0.296722
1.3229326,0.274486,-0.226848
1.0756657,0.330172,-0.183186
0.18026462,0.367387,-0.283803
-0.49309368,0.2066,-0.384834
1.34845653,0.31509,-0.299649
0.74493917,0.404478,-0.166012
0.0662845,0.398851,-0.321905
1.569172,0.338583,-0.232265
0.845973885,0.295227,-0.241911
0.5792126,0.35519,-0.221171
-0.40740829,0.478236,-0.351367
0.69958424,0.327842,-0.215295
0.943027812,0.247036,-0.241317
-0.20548015,0.451793,-0.323375
-1.06422581,0.220277,-0.324425
1.15537511,0.299783,-0.21613
2.28524143,0.37396,-0.350642
2.0707496,0.32035,-0.155989
2.95855037,0.394061,-0.149487
1.55371025,0.365879,-0.315544
2.51048421,0.384035,-0.174531
0.61855546,0.350826,-0.273489
1.90511133,0.485727,-0.255855
1.8964401,0.305854,-0.1403
0.2489214,0.282557,-0.301306
1.4608457,0.343123,-0.301637
-0.0970701,0.273886,-0.277751
2.1922748,0.325691,-0.167596
1.239610931,0.326084,-0.116149
0.6262349,0.237534,-0.270784
1.55106231,0.295163,-0.166463
1.9111285,0.439378,-0.202926
0.84497,0.395439,-0.295904
1.81633598,0.369159,-0.292221
0.66006668,0.296999,-0.200324
0.76822618,0.236596,-0.141834
0.54432135,0.233365,-0.25629
0.1815402,0.394852,-0.27723
1.71767961,0.407897,-0.214117
0.53735348,0.24392,-0.351079
1.34885018,0.356061,-0.326611
0.0624761,0.311622,-0.248137
0.239667,0.360775,-0.302627
0.514646093,0.342861,-0.228576
-0.11447269,0.28223,-0.342318
-0.18005464,0.264136,-0.282778
1.7042436,0.327325,-0.28775
0.02198621,0.334256,-0.269313
1.697216421,0.39442,-0.234224
-0.406360763,0.242758,-0.391995
-1.01185206,0.204236,-0.192405
0.6364786,0.298518,-0.196489
-0.1682711,0.336707,-0.321569
2.64436969,0.296034,-0.237329
1.274094,0.373911,-0.256323
0.8637552,0.439591,-0.310236
0.4112792,0.320131,-0.285547
-0.31963478,0.349962,-0.386076
1.106208,0.371762,-0.175685
1.8388859,0.383208,-0.167058
0.47471342,0.325579,-0.209735
1.31634125,0.307875,-0.164524
1.5941005,0.254237,-0.190505
1.993386,0.418397,-0.170847
-0.6430796,0.316548,-0.261896
0.38760511,0.203106,-0.179505
0.5709642,0.325812,-0.252216
-0.214724797,0.29725,-0.262481
0.92662474,0.291691,-0.317419
0.614249928,0.242566,-0.218637
-0.79203688,0.362798,-0.312733
0.981858,0.347385,-0.208929
0.40247261,0.273725,-0.299449
-0.47011527,0.280622,-0.327447
0.738853849,0.29864,-0.239962
0.78017824,0.425925,-0.254157
1.9435629,0.421153,-0.146124
0.83058002,0.321988,-0.227274
-0.3196318,0.343965,-0.241394
1.2943166,0.344439,-0.193975
1.08508878,0.342729,-0.263133
1.12500808,0.359329,-0.21069
0.185102201,0.255254,-0.257269
0.8490398,0.24128,-0.249811
1.06648742,0.323574,-0.170314
1.1291081,0.315479,-0.235727
0.2584627,0.333232,-0.216846
2.361184054,0.378277,-0.168583
1.2369001,0.32049,-0.428329
0.1577818,0.324593,-0.27635
1.1862618,0.404855,-0.276983
0.106338089,0.338188,-0.151917
0.9665413,0.284624,-0.220031
1.03582773,0.33565,-0.185496
2.0308186,0.393154,-0.285933
1.34931426,0.263473,-0.155178
1.0125849,0.385487,-0.228496
0.07181675,0.318188,-0.371332
1.1161359,0.317649,-0.261002
1.32014045,0.34268,-0.228869
0.73425756,0.312333,-0.243866
1.20450835,0.328744,-0.202951
-0.19390338,0.270057,-0.225747
-0.94581992,0.336825,-0.366382
-0.05120118,0.293218,-0.316207
2.32363844,0.311598,-0.254273
1.669179,0.302318,-0.247591
0.40359247,0.318085,-0.27347
1.3724918,0.340825,-0.284234
1.0567702,0.365479,-0.216416
0.50121178,0.243201,-0.203481
-0.09875092,0.321984,-0.262682
1.8158249,0.426964,-0.159835
0.0655082,0.317408,-0.256622
0.8485963,0.396365,-0.268812
2.136163933,0.294952,-0.158997
1.6121495,0.332028,-0.27355
1.79512753,0.219811,-0.301797
1.0543427,0.266638,-0.118573
-1.13949105,0.31992,-0.335419
0.72513877,0.2714,-0.300387
1.8287208,0.276292,-0.331975
0.81492642,0.273743,-0.328431
1.50438639,0.312707,-0.276758
0.23802246,0.329007,-0.26694
2.0535973,0.31227,-0.271976
2.1641625,0.35985,-0.18998
1.99553575,0.282,-0.232438
1.12953549,0.391538,-0.277676
1.0423901,0.316131,-0.210222
0.50377106,0.218283,-0.2578
1.20125512,0.371615,-0.294602
1.833942,0.301166,-0.215143
1.327076878,0.280576,-0.206307
1.46483262,0.267699,-0.16828
1.198106049,0.386725,-0.328206
1.29173734,0.338281,-0.271497
0.685365374,0.342816,-0.237965
1.710619417,0.317926,-0.174355
-0.00171081,0.215869,-0.311926
2.05167474,0.305081,-0.145976
1.1479479,0.417922,-0.355916
1.10943287,0.292306,-0.368099
1.21304331,0.322551,-0.247078
0.62003379,0.346632,-0.209321
2.4929189,0.469571,-0.405714
0.79596241,0.260585,-0.217003
0.68647072,0.373943,-0.217823
1.97599079,0.341856,-0.247447
0.73198974,0.35962,-0.264108
0.1088483,0.210594,-0.343016
-1.11177137,0.229731,-0.341712
1.1091357,0.352893,-0.232083
0.879492962,0.414139,-0.243793
-0.2541821,0.40816,-0.266156
2.58248997,0.33928,-0.244598
1.54174261,0.485099,-0.328505
2.110744,0.378427,-0.194666
-0.31476597,0.260949,-0.331315
-0.0146588,0.348622,-0.270377
1.7637329,0.284159,-0.273444
1.62338424,0.34029,-0.316455
1.21464664,0.367265,-0.341199
2.2018856,0.300693,-0.216831
1.15869601,0.333905,-0.267144
1.50679116,0.346659,-0.255379
1.63337122,0.2939,-0.249239
0.6088348,0.249377,-0.293763
-0.369486243,0.248391,-0.289149
1.5764249,0.301781,-0.203345
1.400587,0.352974,-0.345154
0.54764657,0.385342,-0.469536
1.98848024,0.452557,-0.168232
-0.1113244,0.215015,-0.266864
0.55645616,0.300494,-0.181642
0.91081751,0.247058,-0.263782
1.5174142,0.385806,-0.177796
1.548985724,0.296701,-0.308269
1.007472,0.380345,-0.296017
1.750079,0.33055,-0.297935
1.209508,0.304196,-0.295263
-1.19302947,0.273206,-0.261796
1.64238057,0.334756,-0.227736
0.2452757,0.266414,-0.297682
1.86539604,0.323906,-0.125113
1.01137636,0.263116,-0.274574
0.7023261,0.24685,-0.262035
0.51500723,0.271985,-0.192295
2.0999971,0.335926,-0.180083
0.1798616,0.338711,-0.281238
2.8785018,0.459821,-0.0841804
0.3962763,0.235485,-0.307712
0.3136743,0.271589,-0.184069
0.7567672,0.344893,-0.188998
2.10365857,0.376071,-0.183369
1.28943417,0.285657,-0.169139
1.7835194,0.283274,-0.172052
0.886777,0.402926,-0.268155
0.6530487,0.198571,-0.241231
0.40504736,0.381105,-0.2228
2.3721186,0.283316,-0.280682
0.648475347,0.279058,-0.393381
0.74998678,0.296374,-0.320974
0.13861395,0.308882,-0.189575
2.1318884,0.361913,-0.227454
0.29618542,0.261412,-0.241126
0.11036665,0.404376,-0.26902
0.83366183,0.300203,-0.382459
-0.198947,0.291047,-0.353754
2.7395462,0.329211,-0.119189
-0.14413443,0.230318,-0.309157
2.01446985,0.369479,-0.299299
0.68853119,0.370178,-0.362656
0.06323655,0.369943,-0.267211
3.34428577,0.340746,-0.134941
1.0977942,0.413194,-0.300347
1.14917528,0.369308,-0.200121
0.84896308,0.393984,-0.210388
1.22809888,0.298566,-0.175513
0.8292309,0.361601,-0.450619
1.69400945,0.365521,-0.342905
-0.41798558,0.243823,-0.290481
1.88613752,0.392905,-0.365693
2.9144739,0.372613,-0.139722
0.363604,0.329213,-0.250934
-0.37306655,0.334782,-0.319465
0.90457779,0.42915,-0.277019
1.5535572,0.35349,-0.253441
0.9938708,0.236532,-0.270226
-0.753583816,0.234059,-0.282184
-0.07895682,0.291937,-0.237026
1.01514597,0.3123,-0.151493
1.124361044,0.394975,-0.229998
0.5139987,0.40119,-0.222376
0.187698481,0.265622,-0.277637
1.48710212,0.252928,-0.248164
1.3226232,0.221837,-0.214305
2.408568479,0.296028,-0.184753
1.4657911,0.401859,-0.219547
0.81296454,0.253246,-0.202177
1.0546553,0.310934,-0.218797
0.8757867,0.345819,-0.203269
0.3834179,0.286858,-0.303752
0.75620154,0.308018,-0.26509
1.737282,0.653237,-0.141783
-0.002887701,0.302626,-0.394777
0.61343866,0.335397,-0.294623
0.8825001,0.28636,-0.374199
0.83559309,0.298197,-0.244664
-0.88534861,0.200355,-0.354345
1.64655491,0.267105,-0.322879
0.0179458,0.313639,-0.302664
1.00968033,0.372696,-0.326388
-0.65914677,0.34304,-0.339154
0.6100643,0.297848,-0.280728
0.4820761,0.433692,-0.263951
1.261776531,0.309267,-0.168339
1.3084564,0.327851,-0.186484
0.860416911,0.301106,-0.232728
1.43223991,0.262,-0.185657
0.17986353,0.407563,-0.34765
1.8719517,0.323942,-0.270265
1.89753267,0.391369,-0.183814
1.2126832,0.331752,-0.204869
1.0944294,0.285541,-0.170924
1.26069479,0.354047,-0.199925
0.7424496,0.330025,-0.333638
0.90867022,0.32198,-0.338176
1.53862298,0.318659,-0.176201
1.31104373,0.417036,-0.34464
1.0612326,0.364744,-0.306629
0.31466271,0.312542,-0.299143
1.90594658,0.358664,-0.309374
0.8710641,0.327263,-0.325553
1.4457038,0.309559,-0.229768
0.618504832,0.328531,-0.341303
-0.78307185,0.189879,-0.32286
-0.0820814,0.30116,-0.216312
1.89388012,0.411633,-0.239988
0.5528254,0.283377,-0.299486
0.96663805,0.275871,-0.197964
1.06121262,0.395189,-0.189588
0.0530706,0.196253,-0.222172
-0.4980599,0.449251,-0.306568
1.3730197,0.262224,-0.265763
0.473860627,0.219125,-0.206066
0.23808253,0.387069,-0.253986
1.0499608,0.304909,-0.26335
0.0453248,0.232896,-0.242618
0.97930917,0.296971,-0.182071
1.2742373,0.3316,-0.213788
1.59828279,0.433087,-0.22903
1.3115006,0.392613,-0.252021
1.54717155,0.372054,-0.255806
0.30860097,0.236871,-0.254988
0.9316196,0.352674,-0.246877
0.2356656,0.340255,-0.407501
0.05605556,0.29327,-0.26066
-0.09874379,0.410577,-0.278316
-0.458113768,0.220554,-0.306694
0.2689192,0.22229,-0.225874
0.7389858,0.330379,-0.265569
0.31483376,0.196271,-0.114469
0.06311797,0.241654,-0.298492
1.0971312,0.230524,-0.243787
0.59962283,0.391188,-0.289941
1.31233328,0.262959,-0.309505
0.920743712,0.262724,-0.241092
1.6997305,0.272574,-0.172673
0.46584928,0.30605,-0.304649
0.35515425,0.337405,-0.293302
1.63144797,0.344942,-0.239318
0.681701467,0.339865,-0.254147
0.6919397,0.357133,-0.197927
-0.15467046,0.316159,-0.267933
-0.04263315,0.345302,-0.301853
0.0271817,0.298884,-0.226134
1.4147038,0.271547,-0.330766
0.024016839,0.352045,-0.256053
2.2071217,0.371187,-0.226836
0.595997265,0.188019,-0.255757
-0.6603183,0.321273,-0.278985
0.348578844,0.247247,-0.24769
0.3313377,0.316542,-0.283225
1.9143205,0.354117,-0.289268
0.45392134,0.393118,-0.256269
2.1836961,0.403422,-0.224665
0.26698433,0.272903,-0.264844
0.8730184,0.330203,-0.337784
0.40375838,0.260072,-0.232677
0.62778077,0.301369,-0.31407
2.24398129,0.365982,-0.19421
0.75644488,0.289368,-0.201592
-0.03665644,0.402415,-0.395663
0.981738941,0.424153,-0.178316
0.75626203,0.230285,-0.229304
0.02107105,0.240781,-0.251024
1.98371955,0.301086,-0.0983263
0.8784607,0.304893,-0.269646
0.81017516,0.318176,-0.214132
1.47521268,0.396108,-0.229854
1.13465221,0.247308,-0.240088
2.116490406,0.400448,-0.166815
0.86738364,0.28949,-0.15471
0.97508908,0.330143,-0.135503
1.24075812,0.406531,-0.250813
1.189652064,0.243673,-0.236057
1.10965733,0.357641,-0.254704
1.82346794,0.381486,-0.344368
0.1461913,0.212509,-0.185884
0.34723033,0.314086,-0.252506
0.30088868,0.333545,-0.358748
1.81776831,0.304456,-0.322122
0.4074866,0.295907,-0.337864
1.7465629,0.380987,-0.285287
0.88688117,0.315875,-0.309577
-0.2352023,0.272309,-0.280037
0.4885199,0.294207,-0.330654
-1.2123957,0.262191,-0.279768
1.24212683,0.323885,-0.272479
-0.3002528,0.274062,-0.176832
1.40495636,0.399903,-0.184763
2.08557353,0.308783,-0.22525
0.9518639,0.354884,-0.234883
0.40037433,0.340167,-0.242726
1.46253908,0.242793,-0.162911
-0.0511849,0.385324,-0.264685
1.06199975,0.306053,-0.244195
0.66462609,0.317055,-0.263385
-0.38751161,0.270723,-0.285528
1.41361232,0.256041,-0.126174
1.33722347,0.304446,-0.262899
2.39425036,0.412536,-0.240052
1.4584975,0.343203,-0.274988
1.88326414,0.368373,-0.26665
2.08897329,0.351817,-0.222802
2.07639974,0.351476,-0.136053
1.33730674,0.257004,-0.144772
0.915514341,0.32143,-0.30392
0.9329044,0.398884,-0.314715
1.6346126,0.35104,-0.33868
0.5814506,0.402645,-0.149206
1.4094509,0.35645,-0.173399
2.1908436,0.329708,-0.187349
0.3358219,0.194615,-0.24648
0.79494554,0.281444,-0.210512
0.6770832,0.281004,-0.211035
0.4152158,0.415119,-0.240861
2.66069846,0.338379,-0.109063
1.8945604,0.316638,-0.250566
1.4080274,0.405007,-0.239889
-0.23086207,0.22842,-0.195554
0.9701317,0.281007,-0.292755
0.360180307,0.262211,-0.226285
1.1848622,0.339413,-0.386688
1.85075791,0.369743,-0.213487
1.30869708,0.392091,-0.245771
0.69580011,0.368984,-0.206088
1.8886137,0.422242,-0.36314
1.54275743,0.319894,-0.353161
1.402494485,0.292689,-0.244244
2.0918111,0.28521,-0.186573
2.33107694,0.386401,-0.243148
2.02052519,0.28855,-0.287033
0.42851994,0.342981,-0.195798
1.78676534,0.259981,-0.200449
0.62537211,0.278403,-0.285948
0.6974394,0.264615,-0.174964
-0.4083012,0.233935,-0.402139
1.38939688,0.384928,-0.336644
2.71452224,0.32277,-0.261933
-1.0804371,0.165065,-0.314836
0.77553888,0.26724,-0.291724
1.30984435,0.356668,-0.212719
1.70645687,0.322064,-0.331825
0.51455669,0.340459,-0.212219
-0.01003868,0.293599,-0.247434
1.95866883,0.374008,-0.193414
0.2982136,0.305483,-0.33822
1.36578294,0.370358,-0.338073
1.68080253,0.327164,-0.200057
1.59883342,0.385452,-0.200903
0.52689147,0.398744,-0.320543
1.44297212,0.283288,-0.248038
0.418576519,0.28622,-0.192903
1.841244433,0.433474,-0.25826
0.923532838,0.18853,-0.108182
-0.3716223,0.321806,-0.265859
0.50257954,0.377286,-0.218123
0.7618626,0.349227,-0.320274
3.07726894,0.362682,-0.235383
0.081361422,0.282222,-0.286673
1.48730688,0.299406,-0.250738
1.11582389,0.229729,-0.190343
1.332922546,0.436532,-0.329789
-0.3410905,0.367334,-0.282417
0.83728351,0.28716,-0.241137
0.45471994,0.319834,-0.249881
